# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,2198345,29274,11682,245754,422445,32498,12743,1556,329,4287,55339,2426,2609737,21307,6665,272760,459739,23005,3997,278,124,565,15837,421,581727,9786,1039,67903,118160,5153,1560,46,7,161,2312,115
1,2200344,29356,11901,245799,422872,33676,13143,1557,323,5052,55024,2490,2535109,19995,6214,264039,443968,22230,3965,243,113,403,16349,404,581413,9776,1039,67874,118053,5220,1563,49,11,138,2295,111
1,1718743,25365,11069,199125,339595,29283,10880,1039,244,5034,42200,2194,1256429,10582,3471,105812,194432,8188,3155,262,120,497,13274,481,580605,9759,1039,67710,117916,5247,1561,50,3,167,2149,131
1,1720989,25408,11287,199180,340086,29569,10725,990,234,3339,42322,2279,1179842,10187,3337,102214,186958,8295,3329,270,114,372,14866,476,580428,9756,1039,67674,117876,4957,1550,52,5,114,2292,116
1,1720926,25407,11123,199174,340063,29341,10744,1001,239,3358,42656,2188,1208210,10191,3335,102440,187517,7745,3117,270,123,393,13897,521,580559,9765,1038,67687,117898,4954,1530,48,1,173,2219,140
1,2238319,29466,11778,249054,427227,33274,13229,1549,304,4357,57085,2495,2342446,12253,3224,219296,383504,18559,3478,244,98,682,15813,281,580593,9776,1039,67678,117892,5193,1541,46,8,152,2313,142
1,2214827,29452,11791,248430,424975,33311,13318,1612,311,3290,56809,2434,2165988,10034,2445,205806,356088,17120,3226,216,91,318,14920,306,581969,9808,1038,67859,118289,4728,1561,57,4,181,2430,133
1,2238348,29463,11765,249055,427229,33833,13438,1594,305,4634,55755,2506,2342446,12250,3225,219296,383504,18530,3439,258,128,337,14568,292,580639,9764,1039,67695,117863,5394,1547,46,37,715,2216,131
1,2174075,28677,11570,242841,418643,32004,12068,1106,223,4023,47093,2552,6617475,87089,12101,741312,1344872,83174,13671,263,92,838,17224,423,581142,9770,1039,67784,118044,5123,1561,48,7,163,2261,105
1,2238347,29422,11782,249054,427231,33349,13389,1559,361,3952,55924,2494,2342448,12267,3227,219296,383504,18607,3474,238,96,520,15523,328,580674,9772,1038,67680,117874,5473,1549,45,2,159,2332,131
1,1720994,25302,11322,199176,340073,29193,10552,973,239,3068,42108,2315,1028572,8655,2756,89415,161197,6805,3060,244,111,309,14700,474,581904,9788,1038,67856,118283,5227,1585,53,26,166,2563,123
1,2200326,29316,11774,245799,422862,32057,13253,1685,308,4702,57093,2470,2548386,20213,6283,265114,446117,22472,3991,258,119,1252,15998,378,581490,9774,1039,67867,118070,5527,1586,50,4,188,2318,104
1,2238349,29464,12035,249056,427226,33343,13569,1577,327,5392,55158,2404,2342446,12264,3230,219296,383506,18418,3523,246,112,656,15657,341,580705,9773,1038,67694,117871,5418,1572,50,27,451,2701,122
1,1721100,25412,11107,199181,340106,28454,10622,1005,215,2269,43148,2053,1166394,10044,3303,101370,186126,8095,3314,264,114,439,14789,521,581397,9759,1038,67856,118052,5215,1589,47,13,141,2238,140
1,2190711,28828,11515,245197,420999,33019,12537,1147,239,3402,47626,2477,6230870,76472,7995,681316,1268221,78706,13224,253,91,337,17449,413,582097,9805,1038,67881,118318,5200,1582,51,3,912,2437,131
1,2198282,29274,11878,245755,422435,33136,13043,1568,329,3591,55887,2517,2604561,21134,6611,271822,457070,23017,3946,229,106,362,15152,401,581063,9893,1137,67772,118011,4845,1559,53,3,149,2290,127
1,1718720,25383,11098,199127,339595,29242,10978,1031,236,2852,43517,2205,1211039,10455,3445,104878,194360,8491,3409,294,103,370,14987,557,580367,9762,1041,67643,117827,5207,1579,49,2,126,2364,131
1,2200686,29347,11696,245802,422916,33653,12716,1584,316,3915,55767,2468,2542503,20121,6262,265103,446519,22842,4056,257,100,396,16107,405,581726,9771,1038,67915,118156,5195,1576,47,36,133,2249,130
1,1700041,25445,11199,198383,338343,28732,10943,971,236,2907,42988,2158,1409703,18316,6462,149393,250997,11683,3814,271,128,600,15220,522,580452,9741,1040,67680,117857,5634,1793,48,8,168,2250,132
1,1721072,25424,11089,199181,340107,29061,10696,973,233,2757,43792,2165,1166396,10047,3303,101370,186126,7992,3275,257,111,441,14446,490,581418,9764,1039,67854,118057,5572,1585,51,10,132,2319,137
1,2239757,29392,11772,249081,427489,34019,13377,1552,349,4283,56990,2342,2311088,11840,3073,216011,381551,18226,3431,233,94,938,15724,265,580936,9773,1039,67758,117948,5281,1567,45,7,207,2270,129
1,1718725,25262,11069,199128,339597,28317,10502,983,242,4037,43184,2093,1227236,10621,3483,105729,192802,8396,3410,268,106,643,15197,447,580039,9784,1041,67578,117715,5398,1574,49,25,218,2307,137
1,2200706,29322,11641,245804,422924,34864,13754,1545,314,3087,54874,2307,2530339,20047,6228,264030,444300,22825,4008,208,103,460,16100,413,581657,9759,1041,67918,118140,5335,1593,51,3,169,2301,118
1,2240410,29529,11895,249099,427659,34001,13581,1620,351,4435,56638,2558,2294913,11875,3089,215862,376638,18285,3381,259,106,486,15517,318,580336,9760,1038,67634,117860,5182,1513,46,3,123,2315,130
1,2216432,28784,11443,245865,423670,31018,12340,1116,234,3523,47169,2395,6226353,77108,8082,679740,1240772,78195,12798,292,95,395,14425,388,583037,9799,1038,68068,118582,5438,1606,76,9,199,2464,134
1,1700071,25458,11220,198385,338344,28875,10682,993,217,4131,42419,2255,1402548,18189,6433,148681,253373,11713,3711,270,92,2214,14943,539,580423,9740,1040,67679,117855,5000,1545,50,7,138,2214,143
1,1698727,25335,11165,198349,338018,29180,10421,1003,237,6364,42860,2270,1430310,18413,6493,149766,257956,12140,3795,327,122,1561,15557,542,580770,9754,1040,67737,117965,5195,1552,54,7,221,2243,140
1,1719614,25370,11072,199142,339766,29612,10611,1081,253,2906,42646,2052,1197563,10166,3320,102652,188675,7951,3324,267,125,336,14704,517,580218,9758,1039,67611,117763,5186,1541,47,11,200,2224,138
1,2175458,28716,11585,242869,418927,32449,12621,1074,247,2821,47794,2429,6628695,86588,11784,740544,1342357,83943,13341,310,104,370,18851,478,581632,9776,1042,67897,118113,5150,1580,50,12,162,2301,106
1,1698754,25367,11233,198349,338025,28718,10568,977,219,3567,43311,2152,1418395,18319,6427,148950,254425,11959,3673,264,90,375,15529,482,580702,9744,1039,67722,117904,5203,1546,47,12,145,2245,129
1,2198346,29295,11983,245755,422445,35090,13616,3552,356,2849,56003,2461,2609737,21266,6662,272760,459739,23491,4227,417,100,436,16002,397,581722,9783,1039,67881,118155,5134,1608,84,5,160,2245,127
1,2190869,28861,11746,245204,421019,33271,12728,1216,236,6752,48565,2308,6511804,78992,8650,703659,1283239,80021,13319,259,118,923,18331,413,580394,9804,1038,67640,117966,5389,1534,45,17,134,2225,104
1,1697751,25323,11224,198332,337841,28479,10869,974,241,3935,42904,2140,1494399,19628,6911,157959,268632,12612,3899,270,94,686,15414,490,580627,9736,1038,67701,117862,5318,1591,47,8,154,2278,130
1,2190866,28790,11473,245201,421018,32513,12430,1118,243,4201,47467,2395,6412981,77574,8528,692792,1282442,80354,13216,270,128,526,18180,398,580408,9792,1037,67640,117922,5202,1499,45,4,128,2256,117
1,2174072,28523,11566,242838,418643,33005,12636,1121,209,4015,47436,2440,6656375,87252,12183,745523,1326949,82509,13419,255,98,746,18453,473,581201,9761,1040,67787,118036,5015,1582,49,8,1003,2278,116
1,2200346,29316,11908,245801,422871,32766,12854,1602,344,4720,55728,2483,2535111,20030,6212,264039,443968,22836,4061,325,117,642,15947,381,581319,9768,1039,67847,118056,4803,1574,48,1,251,2319,130
1,2200324,29316,11646,245797,422865,33387,13096,1585,322,3624,54944,2607,2548390,20200,6279,265116,446117,22207,4023,240,128,466,16265,447,581355,9766,1040,67845,118058,5034,1578,50,19,525,2280,136
1,2190710,28832,11731,245196,420996,32084,12269,1090,247,3290,47404,2527,6227048,76297,7974,680923,1249063,79588,12845,248,148,281,17187,451,582047,9820,1038,67882,118347,5102,1554,54,8,221,2429,131
1,2190864,28668,11618,245199,421019,32560,12494,1170,245,3713,47987,2403,6387840,77025,8515,689898,1291961,81536,13364,272,103,384,17457,375,580443,9772,1039,67638,117930,5292,1516,46,7,261,2262,117
1,1700144,25459,11320,198385,338365,30138,10960,2855,231,3626,42700,2202,1404760,18281,6468,149349,251286,11802,3775,416,104,571,15084,518,580991,9762,1039,67789,117950,5161,1606,84,8,1505,2266,119
1,1720927,25462,11246,199175,340062,28921,10508,969,274,4824,44076,2162,1215367,10313,3370,103154,186328,7743,3077,269,100,523,14925,475,580560,9760,1038,67688,117908,5187,1519,49,37,433,2229,128
1,2200706,29325,11782,245804,422926,33402,13142,1543,322,3943,56195,2510,2530339,20006,6233,264028,444298,22419,3928,242,100,1505,15913,408,581603,9774,1040,67879,118144,5162,1581,47,4,135,2269,136
1,1719673,25415,11078,199145,339761,29587,10398,1047,230,3817,42333,2027,1197565,10159,3322,102652,189864,8224,3367,268,101,553,14445,493,580173,9754,1038,67621,117775,5202,1553,45,2,170,2232,134
1,1700143,25475,11192,198384,338363,29769,10688,1008,231,4012,43206,2313,1404760,18326,6479,149351,250097,12136,3651,267,99,351,15159,547,580891,9746,1039,67765,117984,5223,1531,48,3,194,2380,117
1,2214829,29473,12049,248432,424975,32833,13160,1586,302,3536,56536,2287,2165986,10011,2447,205804,356088,17034,3233,206,107,323,14713,344,581955,9801,1040,67872,118295,5427,1561,52,8,161,2448,132
1,2190866,28800,11586,245201,421020,31788,12601,1119,248,4884,47543,2346,6537309,78725,8649,706358,1281815,80711,13425,254,122,521,17967,422,580749,9792,1039,67730,118019,5467,1562,47,7,806,2303,137
1,2198284,29326,11895,245757,422435,33310,13104,1568,294,4538,56257,2565,2604560,21150,6619,271823,457070,23177,3942,231,94,1256,16636,416,581033,9880,1134,67783,118014,5042,1572,51,7,304,2290,114
1,1700175,25399,11242,198388,338368,29432,10564,1033,213,3955,43296,2250,1397605,18168,6433,148637,250097,11470,3655,259,101,650,15086,545,580827,9751,1039,67766,117959,5221,1540,48,7,471,2410,99
1,2199620,29256,11996,245779,422692,33347,13123,1569,309,3414,56366,2451,2548621,20020,6213,263734,448226,22498,3953,224,88,567,16288,408,581572,9778,1040,67889,118093,5010,1567,52,1,751,2256,118
1,2216432,28795,11672,245865,423668,31176,12268,1109,233,2885,47567,2496,6166500,76060,8057,673426,1248795,78538,12618,226,73,387,15338,366,583105,9800,1037,68089,118599,5238,1600,52,4,176,2402,138
