# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,1629,44,12,493,530,49,28,5,0,3,245,2,2042,67,19,627,656,43,25,5,0,7,288,0,2757,78,25,886,899,69,36,8,0,4,384,3
1,1639,47,12,500,538,41,23,5,0,3,241,1,4873,122,25,1429,1694,74,55,13,1,6,629,1,2767,80,24,893,907,63,31,8,0,4,364,1
1,1660,43,12,499,544,52,29,3,0,11,239,1,2042,66,19,627,656,38,23,8,1,18,405,2,2788,74,25,892,913,72,39,6,0,15,382,2
1,1633,50,12,499,537,70,50,5,0,11,259,0,4748,126,25,1381,1637,95,78,18,0,42,486,2,2761,81,24,892,906,90,57,8,0,16,393,0
1,1637,47,12,499,537,78,58,5,0,15,230,0,5501,123,25,1669,1961,94,77,12,1,34,618,0,2765,79,24,892,906,98,65,8,1,19,385,0
1,1633,49,12,499,537,71,53,5,0,2,246,44,4330,129,25,1221,1457,99,87,12,1,9,658,30,2761,81,24,892,906,91,61,8,0,2,382,45
1,1637,44,12,499,537,33,14,4,0,2,263,0,5755,122,25,1765,2068,67,48,13,1,2,610,0,2765,78,24,892,906,56,24,7,0,2,383,0
1,1637,51,12,499,537,68,50,5,0,5,247,1,5294,125,25,1589,1870,95,79,12,0,7,646,0,2765,82,24,892,906,87,57,8,0,6,378,2
1,1637,45,12,499,537,34,15,5,0,11,245,0,5797,120,25,1781,2088,55,35,13,1,16,649,0,2765,79,24,892,906,56,24,8,0,11,373,0
1,1637,45,12,499,537,39,20,5,0,4,252,2,4916,120,25,1445,1710,70,52,21,1,4,603,1,2765,78,24,892,906,60,27,8,0,5,380,2
1,1637,51,12,499,537,71,54,5,0,3,253,0,5671,127,25,1733,2033,97,79,11,1,7,603,0,2765,81,24,892,906,90,60,8,0,3,383,0
1,1633,44,12,499,537,37,16,5,0,2,254,1,4471,123,25,1272,1512,66,52,11,1,13,647,0,2761,77,24,892,906,56,22,8,0,2,384,1
1,1637,51,12,499,537,63,49,5,0,2,254,54,5510,127,25,1669,1961,94,83,12,0,5,640,39,2765,85,24,892,906,83,57,8,0,4,392,56
1,1637,47,12,499,537,35,16,5,0,2,240,0,5168,122,25,1541,1818,55,35,13,0,8,597,1,2765,81,24,892,906,63,31,8,0,3,361,1
1,1633,45,12,499,537,53,32,5,0,2,271,0,4078,119,25,1125,1348,76,58,12,0,9,615,0,2761,76,24,892,906,72,38,8,0,3,401,0
1,1639,52,12,500,538,65,48,5,0,4,237,66,4706,125,25,1365,1620,100,83,21,0,4,619,42,2767,84,24,893,907,87,57,8,0,4,380,68
1,1633,47,12,499,537,75,57,5,0,2,238,0,4166,122,26,1157,1385,82,70,11,1,9,602,0,2761,78,24,892,906,97,65,8,0,3,358,0
1,1660,45,12,499,544,42,23,3,0,2,250,1,2042,64,18,627,656,41,23,8,0,7,377,1,2788,79,24,892,913,64,32,6,0,2,392,2
1,1637,45,12,499,537,39,20,5,0,2,239,0,4997,121,25,1477,1746,62,43,12,1,7,611,0,2765,77,24,892,906,59,28,8,0,3,371,0
1,1639,50,12,500,538,66,49,5,0,1,254,63,3855,130,25,1042,1257,96,84,12,0,4,645,20,2767,85,24,893,907,89,59,8,0,2,391,66
1,1633,50,12,499,537,67,50,5,0,6,274,60,4794,130,25,1397,1656,99,88,22,1,6,642,39,2761,82,24,892,906,87,58,16,0,8,415,63
1,1637,47,12,499,537,40,21,5,0,11,261,0,5002,123,25,1477,1745,69,49,12,1,4,615,0,2765,80,24,892,906,61,30,8,0,12,389,0
1,1639,45,12,500,538,36,17,5,0,5,254,0,4706,118,25,1365,1618,59,43,11,1,10,590,0,2767,78,24,893,907,57,25,8,0,6,376,0
1,1633,45,12,499,537,78,58,5,0,0,239,0,4412,123,26,1253,1493,99,85,12,0,4,620,0,2761,76,24,892,906,98,65,8,0,0,366,0
1,1637,45,12,499,537,35,17,5,0,4,233,0,5846,121,25,1797,2106,57,37,13,1,3,643,1,2765,79,24,892,906,57,25,8,0,4,350,0
1,1660,44,12,499,544,63,40,5,0,3,241,0,2042,68,18,627,656,45,28,11,1,3,377,0,2788,75,24,892,913,82,46,8,0,3,374,0
1,1637,44,12,499,537,42,23,5,0,4,244,1,5506,121,25,1669,1962,69,50,12,1,11,647,2,2765,77,24,892,906,64,30,8,0,5,381,2
1,1639,44,12,500,538,33,13,5,0,13,239,0,4538,121,25,1301,1547,55,37,12,1,32,477,1,2767,76,24,893,907,53,21,8,0,20,380,0
1,1643,46,12,500,538,72,56,5,0,5,228,0,5044,117,25,1493,1768,91,79,21,0,8,603,1,2771,79,24,893,907,92,64,8,0,6,355,0
1,1637,49,12,499,3318,68,50,23,0,3,245,36,5084,131,25,1509,1787,86,70,20,1,6,627,0,2765,80,24,892,3687,90,59,26,0,3,391,36
1,1668,44,12,505,551,37,17,5,0,2,249,0,6467,139,25,1925,2297,76,58,12,1,1,682,2,2796,77,24,898,920,59,24,8,0,4,382,0
1,1637,50,12,499,537,34,16,5,0,5,252,0,4999,121,25,1477,1745,57,39,22,0,9,648,0,2765,82,24,892,906,56,25,8,0,6,386,0
1,1633,46,12,499,537,39,19,5,0,0,240,1,3952,120,25,1077,1296,66,46,13,1,6,624,1,2761,81,24,892,906,62,28,8,0,0,371,2
1,1639,46,12,500,538,77,57,5,0,2,238,0,4542,123,26,1301,1550,90,72,13,1,7,618,1,2767,78,24,893,907,97,64,8,0,3,366,0
1,1660,44,12,499,544,44,25,5,0,1,235,1,2042,64,18,627,656,33,19,12,0,5,377,0,2788,77,24,892,913,64,33,8,0,2,359,1
1,1633,44,12,499,537,36,15,5,0,7,227,0,4500,118,25,1285,1530,58,38,18,1,20,650,0,2761,76,24,892,906,56,23,8,0,15,381,0
1,1643,44,12,500,538,37,17,5,0,1,243,1,5546,121,25,1685,1979,66,45,12,1,8,634,0,2771,77,24,893,907,60,25,8,0,3,384,1
1,1633,44,12,499,537,40,19,5,0,7,226,2,4073,120,25,1125,1350,62,42,32,1,13,573,1,9475,76,24,2405,906,60,27,8,0,37,1195,3
1,1633,46,12,499,537,50,30,5,0,1,233,0,4330,120,26,1221,1457,73,57,11,1,7,621,1,2761,79,24,892,906,70,36,17,0,1,359,0
1,1637,48,12,499,537,39,22,5,0,1,231,2,5461,119,25,1653,1944,75,58,30,1,3,608,1,2765,79,24,892,906,61,31,8,0,1,365,2
1,1633,47,12,499,537,57,36,5,0,6,253,0,4790,122,25,1397,1654,82,63,12,1,4,633,1,2761,81,24,892,906,81,48,8,0,7,389,0
1,1637,47,12,499,537,42,24,5,0,3,238,1,5336,121,25,1605,1889,72,53,13,0,6,639,1,2765,79,24,892,906,65,34,8,0,5,368,2
1,1633,45,12,499,537,38,17,5,0,0,233,1,4622,121,25,1333,1582,59,40,18,2,4,617,3,2761,76,24,892,906,57,23,8,0,0,363,2
1,1643,45,12,500,538,36,16,5,0,3,244,0,5209,121,25,1557,1835,57,38,12,0,4,613,0,2771,80,24,893,907,61,27,8,0,3,367,0
1,1643,45,12,500,538,50,30,3,0,8,246,1,5714,125,25,1749,2051,79,66,12,1,7,646,2,2771,77,24,893,907,72,38,6,0,9,397,3
1,1633,44,12,499,537,36,16,5,0,3,255,0,4244,120,25,1189,1421,67,46,12,1,7,666,0,2761,76,24,892,906,55,24,8,1,4,378,0
1,1637,45,12,499,537,50,32,5,0,13,255,0,5130,121,25,1525,1803,75,55,21,1,21,531,0,2765,78,25,892,906,73,39,8,0,18,388,0
1,1633,45,12,499,537,46,23,5,0,0,246,0,4496,125,26,1285,1529,77,58,12,1,3,610,1,2761,78,25,892,906,69,31,8,0,0,370,0
1,1666,45,12,500,545,51,28,5,0,1,253,0,2042,66,18,627,656,44,26,7,1,4,389,0,2794,76,24,893,914,71,35,8,0,2,377,0
1,1666,45,13,500,545,54,36,5,0,10,256,1,2042,66,20,627,656,49,31,5,0,11,337,1,2794,78,25,893,914,76,44,8,0,15,397,2
1,5551,50,12,1320,545,74,55,5,0,21,924,58,2042,68,18,627,656,53,34,6,1,21,307,15,6679,82,24,1713,914,96,64,8,0,29,1043,60
1,1637,44,12,499,537,33,14,5,0,7,252,0,5084,125,25,1509,1782,66,47,21,1,15,630,0,2765,76,24,892,906,53,22,8,0,14,384,0
1,1660,42,12,499,544,38,18,5,0,1,259,2,2042,64,18,627,656,35,19,6,1,3,386,0,2788,74,24,892,913,57,24,8,0,1,393,2
1,1633,44,12,499,537,33,13,5,0,11,240,0,4454,122,25,1269,1510,55,38,12,1,23,628,0,2761,76,24,892,906,55,22,8,0,18,385,0
1,1666,49,12,500,545,74,58,5,0,0,228,2,2042,65,18,627,656,46,30,6,1,2,380,3,2794,80,24,893,914,93,65,8,0,0,349,3
1,1637,48,12,499,537,36,17,5,0,3,265,2,5002,121,25,1477,1746,69,50,12,1,7,616,1,2765,80,24,892,906,55,25,8,0,4,386,2
1,1660,45,12,499,544,51,29,5,0,3,242,1,2042,63,18,627,656,39,22,6,1,4,383,0,2788,76,24,892,913,70,35,8,0,3,369,1
1,1643,50,12,500,538,68,49,5,0,6,246,0,5378,125,25,1621,1908,94,77,12,1,5,624,1,2771,80,24,893,907,86,55,8,0,6,382,1
1,1637,46,12,499,537,37,17,5,0,4,246,1,5462,123,25,1653,1944,64,45,11,1,9,613,2,2765,79,24,892,906,58,25,8,0,4,368,1
1,1637,50,12,499,537,64,49,5,0,4,252,57,4962,132,25,1461,1730,99,86,13,1,5,650,41,2765,82,24,892,906,83,57,8,0,5,382,58
1,1633,52,12,499,537,72,53,5,0,1,242,0,4451,124,25,1269,1511,87,71,12,1,4,634,0,2761,83,24,892,906,92,60,8,0,2,374,0
1,1637,52,12,499,537,71,55,5,0,4,253,1,5464,124,25,1653,1943,87,72,13,0,9,642,0,2765,82,24,892,906,89,61,8,0,5,394,2
1,1637,47,12,499,537,34,15,5,0,2,240,0,5252,122,25,1573,1852,66,48,12,1,10,607,0,2765,78,24,892,906,53,21,8,0,5,364,0
1,1637,44,12,499,537,39,20,5,0,4,232,1,5504,119,25,1669,4459,78,60,39,1,25,646,27,2765,78,24,892,906,61,30,8,0,4,361,1
1,1637,43,12,499,537,41,25,5,0,6,259,0,5813,124,25,1784,2086,63,50,18,0,9,652,1,2765,74,24,892,906,61,32,8,0,7,390,0
1,1643,45,12,500,538,37,17,5,0,2,227,1,5545,120,25,1685,1979,69,52,12,1,6,618,0,2771,79,24,893,907,58,24,8,0,2,357,1
1,1639,46,12,500,538,41,21,5,0,3,236,1,4372,119,25,1237,1476,73,54,11,1,4,615,1,2767,78,24,893,907,64,32,8,0,4,371,1
1,1660,43,12,499,544,37,16,5,0,1,235,1,2042,65,18,627,656,36,20,6,0,2,401,1,2788,75,24,892,913,57,23,8,0,2,371,1
1,1637,45,12,499,537,36,17,5,0,3,236,0,5459,120,25,1653,1943,60,46,13,1,9,614,1,2765,77,24,892,906,57,25,8,0,4,367,0
1,1637,51,12,499,537,64,49,5,0,2,261,54,5338,128,25,1605,1889,99,83,13,0,7,638,42,2765,83,24,892,906,84,57,8,0,3,403,55
1,1639,44,12,500,538,34,14,5,0,5,254,0,4874,121,25,1429,1692,55,36,12,0,8,624,1,2767,76,24,893,907,55,22,8,0,6,377,0
1,1637,46,12,499,537,34,16,5,0,3,246,0,5462,120,25,1653,1944,52,34,12,0,3,605,0,2765,81,24,892,906,54,23,8,0,3,376,0
1,1660,49,12,499,544,75,56,5,0,1,241,59,2042,68,18,627,656,55,36,6,0,8,394,12,2788,82,24,892,913,96,63,8,0,1,371,60
1,1637,45,12,499,537,32,14,5,0,3,256,0,5804,121,25,1781,2086,58,38,11,1,8,622,1,2765,77,24,892,906,52,21,8,0,3,390,0
1,1639,46,12,500,538,53,32,5,0,0,243,0,3859,119,26,1042,1255,82,59,11,0,3,623,1,2767,78,24,893,907,76,41,8,0,0,374,0
1,1643,44,12,500,538,39,20,5,0,3,247,1,5714,122,25,1749,2052,64,44,11,1,2,609,1,2771,79,24,893,907,62,30,8,0,3,372,1
1,1625,46,12,493,530,57,34,5,0,3,246,4,2042,66,19,627,656,41,24,6,1,5,369,1,2753,77,25,886,899,79,42,8,0,3,375,6
1,1633,54,12,499,537,71,53,5,0,5,255,44,4832,130,25,1413,1674,109,90,13,0,2,651,39,2761,86,24,892,906,91,61,8,0,6,383,46
1,1660,45,12,499,544,41,20,17,0,1,260,2,2042,66,18,627,656,41,27,12,1,3,414,1,2788,78,24,892,913,64,31,20,0,2,390,3
1,1633,46,12,499,537,40,22,3,0,3,263,0,4495,122,25,1285,1529,78,61,11,1,7,641,0,2761,78,24,892,906,63,31,6,0,4,387,2
